Country name,Population,Income group,WHO Region,GRSSR participation 2009,GRSSR participation 2013,GRSSR participation 2013,GRSSR participation 2015,GRSSR participation 2018,GRSSR participation 2013,GRSSR participation 2013,Reported fatalities,Year reported fatalities,Reported fatalities gender distribution  (% Males),Reported fatalities gender distribution  (%Females),Reported fatalities user distribution  (% powered light vehicles),Reported fatalities user distribution  (% powered 2/ wheelers),Reported fatalities user distribution  (% pedestrian),Reported fatalities user distribution  (% cyclist),Reported fatalities user distribution  (% other),WHO-estimated road traffic fatalities,Lower bound WHO-estimated road traffic fatalities,Upper bound WHO-estimated road traffic fatalities,Year WHO-estimated road traffic fatalities,WHO-estimated rate per 100 000 population,National law on universal access to emergency care,emergency care access legislation not validated,National law guaranteeing free-of-charge access to rehabilitative care for all injured,Access to rehab care legislation not validated,National law guaranteeing free-of-charge access to psychological services to road crash victims and their families,Psychological care access legislation not validated,National good Samaritan law,Good Samaritan law not validated,National emergency care access number,National target for time between serious crash and initial provision of professional emergency care,Year by National target for time between serious crash and initial provision of professional emergency care (year),Total paved kilometres (year),Year total paved kilometres,"Presence of technical standards for new roads that take account of all road-user safety, or align with relevant UN Conventions and regulate compliance with them",On roads technical standards country adheres to corresponding UN or equivalent international safety regulation,Presence of systematic approaches to assess/audit new roads,National law requiring a formal road safety inspection/assessment,Legislation on road inspection/assessment not validated,Target for roads to meet technical safety standards for all users,Year by target for roads to meet technical safety standards for all users (year),Investments to upgrade high risk locations,Total registered vehicles,Total registered vehicles rate per 100 000 pop,Cars and 4-wheeled light vehicles,Powered 2- and 3-wheelers,Heavy trucks,Buses,Other,Legislation on periodic vehicle technical inspection,On VTI country adheres to corresponding UN or equivalent international safety regulation,On VTI corresponding EU regulation mandatory for country.,Year total registered vehicles,Presence of high-quality safety standards for used-vehicle imports/exports 2,National law on front and side impact protection,On front and side impact protection country adheres to corresponding UN or equivalent international safety regulation,On front and side impact protection corresponding EU regulation mandatory for country.,Front and side impact protection legislation not validated,National law on seat belt and seat belt anchorages,Country adheres to corresponding UN or equivalent international safety regulation,Corresponding EU regulation mandatory for country.,National law on electronic stability control,On ESC country adheres to corresponding UN or equivalent international safety regulation,On ESC corresponding EU regulation mandatory for country.,National law on pedestrian protection,On pedestrian protection country adheres to corresponding UN or equivalent international safety regulation,On pedestrian protection corresponding EU regulation mandatory for country.,National law on motorcycle anti-lock braking systems,On ABS country adheres to corresponding UN or equivalent international safety regulation,On ABS corresponding EU regulation mandatory for country.,Government vehicle procurement practices include safety prerequisites,Presence of strategies to promote alternatives to individuals' use of powered vehicles,National road safety strategy,Fatality reduction target,Year by fatality reduction target,Non fatal reduction target (year),Year by non fatal reduction target,Funding to implement strategy,National legislation mandating third-party liability insurance for powered vehicles,Insurance legislation not validated,National law on driving time and rest periods for professional drivers,On driving time legislation country adheres to corresponding UN or equivalent international safety regulation,CP_109_FN66,On driving time legislation  not validated,Adhesion to at least one of the 7 UN core vehicle regulations,Adherence to one or more of the 7 UN road safety conventions,Presence of national lead agency to implement  national road safety action plan,Presence of agencies that  coordinate pre‐hospital and emergency medical services,Legislation setting appropriate urban speed limits for passenger cars and motorcycles,Speed legislation not validated,National law setting a speed limit,Maximum urban speed limit,Maximum rural speed limit,Maximum motorway speed limit,Local authorities can modify limits,Presence of targets to reduce speeds nationally,Year by targets to reduce speeds nationally,Available types of enforcement,Legislation on drink driving,Drink an drive legislation not validated,Alcohol consumption prohibited in country,National law on drink-driving,BAC limit – general population,BAC limit – young or novice drivers,Presence of targets to reduce driving after drinking nationally (year),Year by targets to reduce driving after drinking nationally,Random breath testing carried out,Testing carried out in case of fatal crash,Legislation on drug driving,Drug and diving legislation not validated,Legislation on distracted driving (mobile phones) while driving,Distracted driving legislation not validated,Ban on mobile phone use (Hand held),Ban on mobile phone use (Hand free),Presence of targets to reduce distracted driving nationally,Year by targets to reduce distracted driving nationally (year),Legislation requiring adult motorcycle riders to wear a helmet properly fastened that meets appropriate standards,Helmet legislation not validated,National motorcycle helmet law,Legislation requires helmet fastening,Legislation applies to drivers and passengers,Legislation applies to all road types,Legislation applies to all engine types,Legislation refers to and/or specifies helmet standard,Helmet standard adheres to corresponding UN or equivalent international safety regulation,Helmet standard corresponding EU regulation mandatory for country.,Presence of targets to increase helmet use,Year by target to increase helmet use,Helmet wearing rate (%Driver),Helmet wearing rate (% Passenger),Minimum age/height children are allowed as passengers on motorcycles nationally,Legislation on the use of seat belts for all motor vehicle occupants (UNVTI 8a),Seat belt legislation not validated,National seat-belt law,Legislation applies to front and rear seat occupants,Presence of targets to increase seat belt use,Year by target to increase seat belt use (year),Seat-belt wearing rate  (% Drivers),Seat-belt wearing rate (% front seat occupants),Seat-belt wearing rate  (% rear seat occupants),Legislation requiring the use of child safety restraint systems that meet appropriate standards,CRS legislation not validated,National child restraints use law,Children seated in front seat,Age or height specified for children requiring child restraint,Child restraint standard referred to and/or specified,CRS standard adheres to corresponding UN or equivalent international safety regulation,CRS standard corresponding EU regulation mandatory for country.,Presence of targets to increase child safety restraint use,Year by targets to increase child safety restraint use,Civil Registration and Vital Statistics level,Evolution of frequency and distribution of journeys by modal type,Speeding violations and speeding‐related injuries and fatalities,Driving under the influence of alcohol or drugs  and related road traffic‐related fatalities and injuries,Seat belt  and child-restraint systems use,Powered 2- and 3- wheeler helmet use,Mobile phone use while driving,Evolution of population,Evolution of income group,Evolution of reported fatalities,Evolution of WHO-estimated fatalities,Evolution of WHO-estimated fatality rate,Evolution of presence of systematic approaches to assess/audit new roads,Evolution of investments to upgrade high risk locations,Evolution of total registered vehicles,Evolution of cars and 4-wheeled light vehicles,Evolution of powered 2- and 3-wheelers,Evolution of heavy trucks,Evolution of buses,Evolution of other,Evolution of national emergency care access number,Evolution of strategies to promote alternatives to individuals' use of powered vehicles,Evolution of National road safety strategy,Evolution of fatality reduction target,Evolution of non fatal reduction target,Evolution of national lead agency to implement  national road safety action plan,Evolution Legislation setting appropriate urban speed limits for passenger cars and motorcycles,Evolution of national law setting a speed limit,Evolution of maximum urban speed limit,Evolution of maximum rural speed limit,Evolution of maximum motorway speed limit,Evolution of whether local authorities can modify limits,Evolution of available types of enforcement,Evolution of legislation on drink driving,Evolution of national law on drink-driving,Evolution of BAC limit – general population,Evolution of BAC limit – young or novice drivers,Evolution of Random breath testing carried out,Evolution of Testing carried out in case of fatal crash,Evolution of Legislation on drug driving,Evolution of Legislation on distracted driving (mobile phones) while driving,Evolution on ban on mobile phone use,Evolution of Legislation requiring adult motorcycle riders to wear a helmet properly fastened that meets appropriate standards,Evolution of National motorcycle helmet law,Evolution of presence of targets to reduce driving after drinking nationally,Evolution of legislation applies to drivers and passengers,Evolution of legislation applies to all road types,Evolution of legislation applies to all engine types,Evolution of legislation refers to and/or specifies helmet standard,Evolution of Helmet wearing rate,Evolution of minimum age/height children are allowed as passengers on motorcycles nationally,Evolution of legislation on the use of seat belts for all motor vehicle occupants,Evolution of national seat-belt law,Evolution of legislation applies to front and rear seat occupants,Evolution of seat-belt wearing rate,Evolution of legislation requiring the use of child safety restraint systems that meet appropriate standards,Evolution of national child restraints use law,Evolution of children seated in front seat,Evolution of age or height specified for children requiring child restraint,Evolution of child restraint standard referred to and/or specified,Evolution in Civil Registration and Vital Statistics qualification,Evolution in adhesion UN conventions,Year WHO-estimated road traffic fatalities (Update),Year WHO-estimated road traffic fatalities (Update),2010 WHO-estimated road traffic fatalities (update),2010 Lower bound WHO-estimated road traffic fatalities (update),2010 Upper bound WHO-estimated road traffic fatalities (update),2010 WHO-estimated rate per 100 000 population (update),Year WHO-estimated road traffic fatalities (Update),Year WHO-estimated road traffic fatalities (Update),2016 WHO-estimated road traffic fatalities (update),2016 Lower bound WHO-estimated road traffic fatalities (update),2016 Upper bound WHO-estimated road traffic fatalities (update),2016 WHO-estimated rate per 100 000 population (update)
Saint Lucia,179651,Upper middle income,Region of the Americas,2009.0,2013,2023,2015.0,2018.0,2013,2023,14.0,2021,7.1,92.9,46.7,20.0,13.3,13.3,6.7,16.0,14.0,18.0,2021,8.9,Yes,,No,,No,,No,,"National, multiple numbers",,,,,No,,No,No,,,,No,75194.0,41855.5977979527,,,,,,No,,,2021.0,Yes,No,,,,No,,,No,,,No,,,No,,,,No,No,,,,,,Yes,,No,,,,False,0,Yes,"Yes, national",1,,Yes,,,,No,,,Manual,2,,,Yes,0.08,0.08,,,No,,Yes,,Yes,,,,,,2,,Yes,No,Drivers and Passengers,Yes,Yes,Yes,,,"Yes, national",,,,No,2,,Yes,Not all,"Yes, national",,,,,1,,No,No,,No,,,No,,3.0,Partially,,No,No,Yes,No,UP,NO CHANGE,NO CHANGE,,,CHANGE,CHANGE,UP,,,,,,CHANGE,ADVANCEMENT,NO CHANGE,,,NO CHANGE,CHANGE,NO CHANGE,,,,,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,ADVANCEMENT,NO CHANGE,2010,2016,16.0,14.0,17.0,9.4,2010,2016,16.0,14.0,17.0,9.1
Samoa,218764,Lower middle income,Western Pacific Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,19.0,2021,63.1,31.58,21.05,0.0,63.16,0.0,15.79,21.0,19.0,23.0,2021,9.6,Yes,,No,,No,,,77,"National, single number",,,1228.0,2022.0,Yes,,Yes,Yes,,Yes,2024,Yes,29756.0,13601.87233731327,,62.0,80.0,544.0,20,Yes,,,2021.0,Yes,,,,,,,,,,,,,,,,,Yes,No,No,,,,,Not funded,No,,Yes,,,,False,0,Yes,,1,,Yes,56.0,56.0,,No,No,,Manual,2,,,Yes,0.08,0.08,No,,No,No,Yes,,Yes,,Hand held,,No,,2,,Yes,Yes,Drivers and Passengers,Yes,Yes,No,,,No,,,,No,2,,Yes,Not all,No,,,,,1,,No,No,,No,,,No,,4.0,No,Yes,Yes,Yes,Yes,Yes,UP,NO CHANGE,DECREASE,DOWN,DOWN,CHANGE,NO CHANGE,UP,,DECREASE,DECREASE,INCREASE,INCREASE,ADVANCEMENT,NO CHANGE,NO CHANGE,,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,22.0,20.0,24.0,11.3,2010,2016,21.0,19.0,23.0,10.2
Sao Tome and Principe,223107,Lower middle income,African Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,25.0,2021,,,25.0,32.1,42.9,0.0,0.0,26.0,21.0,31.0,2021,11.7,,77,,77,,77,,77,,,,,,Yes,,Yes,Yes,,Yes,,,,,,,,,,,,,2020.0,No,,,,77,,,,,,,,,,,,,,No,Yes,,,,,,,77,No,,,,False,0,Yes,,2,,Yes,50.0,90.0,120.0,No,No,,,1,,,Yes,0.12,0.12,No,,,,Yes,,Yes,,Hand held,,No,,1,,Yes,Yes,Drivers and Passengers,Yes,No,Yes,,,,,,,Yes (7 y),2,,Yes,Not all,,,,,,1,,No,Yes,,No,,,No,,4.0,No,Yes,No,No,No,No,UP,NO CHANGE,DECREASE,DOWN,DOWN,CHANGE,,,INCREASE,,INCREASE,,INCREASE,,ADVANCEMENT,ADVANCEMENT,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,34.0,27.0,41.0,18.7,2010,2016,25.0,20.0,29.0,12.2
Saudi Arabia,35950396,High income,Eastern Mediterranean Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,6035.0,2021,89.0,11.0,,,,,,6651.0,6537.0,6787.0,2021,18.5,Yes,,Yes,,Yes,,No,,"National, multiple numbers",10 mn,2025,72580.0,2022.0,Yes,,Yes,Yes,,Yes,2030,Yes,14771089.0,41087.41667268422,,106188.0,,,,Yes,,,2021.0,Yes,Yes,,,,Yes,,,No,,,Yes,,,Yes,,,Yes,No,Yes,25.0,2030.0,50,2030,"Yes, partially funded",Yes,,Yes,,,,True,2,Yes,"Yes, national",1,,Yes,80.0,120.0,,Yes,National,2030,Manual,1,,33,Yes,,,No,,No,Some (not all) drivers are tested,Yes,,Yes,,Hand held,,National,2030,2,,Yes,Yes,Drivers and Passengers,Yes,Yes,No,,,No,,,,Yes (16 y),3,,Yes,Yes,"Yes, national",2030,99.89,,,1,,Yes,Yes,,No,,,"Yes, national",2030,,Partially,Yes,Yes,Yes,Yes,Yes,UP,NO CHANGE,DECREASE,DOWN,DOWN,CHANGE,ADVANCEMENT,UP,,,,,,CHANGE,ADVANCEMENT,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,,NO CHANGE,NO CHANGE,NO CHANGE,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,UP,2010,2016,9471.0,8517.0,10425.0,32.2,2010,2016,12967.0,11682.0,14253.0,38.8
Senegal,16876720,Lower middle income,African Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,877.0,2021,,,55.4,,44.6,,0.0,3502.0,3005.0,3999.0,2021,20.8,No,,No,,No,,No,,"National, single number",,2020,6214.0,2021.0,NP,,Yes,Yes,,Yes,2020,,,,,,,,,Yes,,,,Yes,No,,,,No,,,No,,,No,,,No,,,Yes,"Yes, national",No,35.0,2020.0,37,2020,"Yes, partially funded",Yes,,No,,,,True,3,Yes,"Yes, national",3,,Yes,50.0,90.0,130.0,Yes,No,,Manual,1,,,Yes,,,National,2020,No,Some (not all) drivers are tested,Yes,,Yes,,Hand held,Hand free,National,2020,1,,Yes,No,,Yes,No,No,,,,,,,No,2,,Yes,Not all,"Yes, national",2020,,,,1,,No,No,,No,,,"Yes, national",,,No,Yes,Yes,No,No,Yes,UP,NO CHANGE,INCREASE,UP,UP,CHANGE,,,INCREASE,,INCREASE,INCREASE,INCREASE,,ADVANCEMENT,NO CHANGE,CHANGE,CHANGE,NO CHANGE,ADVANCEMENT,NO CHANGE,,,UP,NO CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,2630.0,2243.0,3016.0,21.0,2010,2016,2816.0,2406.0,3226.0,19.1
Serbia,7296769,Upper middle income,European Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,521.0,2021,78.0,22.0,44.0,8.8,28.4,9.2,9.6,537.0,510.0,564.0,2021,7.4,Yes,,,77,No,,,77,"National, single number",8/15mn in  urban/rural area,2030,14463.0,2022.0,Yes,55,Yes,Yes,,,,Yes,2373492.0,32527.98601682471,,84747.0,,10446.0,,Yes,,,2021.0,Yes,,,,,,55,,,55,,,55,,,55,,No,"Yes, national",Yes,50.0,2030.0,50,2030,"Yes, partially funded",Yes,,,55,,77,True,5,Yes,,3,,Yes,50.0,100.0,120.0,Yes,No,,Manual,3,,,Yes,0.03,0.0,National,2030,Yes,"Yes, all drivers are tested",Yes,,Yes,,Hand held,,National,2030,2,,Yes,Yes,Drivers and Passengers,Yes,Yes,No,55,,"Yes, national",2030,78.1,75.5,Yes (12 y),3,,Yes,Yes,"Yes, national",2030,86.3,84.3,19.3,1,,Yes,Yes,,Yes,55,,"Yes, national",2030,1.0,,Yes,Yes,Yes,Yes,Yes,DOWN,NO CHANGE,DECREASE,DOWN,DOWN,CHANGE,,UP,,INCREASE,,INCREASE,,,ADVANCEMENT,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,680.0,643.0,718.0,8.9,2010,2016,626.0,593.0,659.0,8.4
Seychelles,106471,High income,African Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,7.0,2021,85.7,14.2,0.0,42.8,28.6,0.0,28.6,7.0,6.0,8.0,2021,6.6,Yes,,No,,Yes,,No,,"National, single number",,,508.0,2010.0,Yes,,Yes,No,,Yes,,No,28496.0,26764.0953874764,,1467.0,,,,Yes,,,2021.0,Yes,No,,,,No,,,No,,,No,,,No,,,,"Yes, national",No,,,,,"Yes, partially funded",Yes,,No,,,,True,2,Yes,"Yes, national",1,,Yes,80.0,80.0,80.0,No,National,,Manual,2,,,Yes,0.08,0.08,National,,Yes,No,Yes,,Yes,,Hand held,,National,,2,,Yes,No,Drivers and Passengers,Yes,Yes,No,,,"Yes, national",,,,Yes (10 y),3,,Yes,Yes,"Yes, national",,,,,1,,Yes,No,,No,,,"Yes, national",,3.0,No,Yes,No,No,No,No,UP,UP,DECREASE,,,CHANGE,NO CHANGE,UP,,INCREASE,,,,CHANGE,CHANGE,,,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,ADVANCEMENT,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,13.0,12.0,14.0,14.1,2010,2016,12.0,11.0,13.0,11.9
Sierra Leone,8420641,Low income,African Region,2009.0,2013,2023,2015.0,,2013,2023,336.0,2021,40.0,60.0,,,,,,1165.0,983.0,1347.0,2021,13.8,No,,No,,No,,No,,"National, multiple numbers",25% reduction,2030,,,Yes,,Yes,Yes,,Yes,2030,Yes,60361.0,716.8219141511911,,,,,,Yes,,,2021.0,Yes,,,,,,,,,,,,,,,,,Yes,No,Yes,50.0,2030.0,,,Not funded,Yes,,Yes,,,,True,1,Yes,,2,,Yes,50.0,80.0,,No,National,2030,Speed limiters,2,,,Yes,0.08,0.08,National,2030,No,No,Yes,,Yes,,,,National,2030,2,,Yes,No,Drivers and Passengers,Yes,Yes,Yes,,,"Yes, national",2030,,,No,3,,Yes,Yes,"Yes, national",2030,,,,1,,Yes,No,,No,,,"Yes, national",2030,4.0,,Yes,Yes,Yes,Yes,Yes,UP,NO CHANGE,DECREASE,DOWN,DOWN,CHANGE,NO CHANGE,UP,,,,,,CHANGE,ADVANCEMENT,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,INCREASE,NO CHANGE,CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,1564.0,1304.0,1823.0,24.3,2010,2016,1567.0,1287.0,1847.0,20.9
Singapore,5941060,High income,Western Pacific Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,107.0,2021,84.1,15.9,17.8,46.7,21.5,10.3,3.6999999999999997,110.0,96.0,124.0,2021,1.9,No,,No,,,77,No,,"National, single number",8mn in 90% cases,,4475.0,2021.0,Yes,,Yes,No,,Yes,,Yes,988755.0,16642.73715464917,,142229.0,45867.0,17836.0,,Yes,,,2021.0,Yes,,,,,,,,,,,,,,,,,Yes,"Yes, national",Yes,,,,,"Yes, fully funded",Yes,,No,,,,True,1,Yes,"Yes, national",1,,Yes,70.0,,90.0,No,National,,Manual,2,,,Yes,0.08,0.08,National,,No,Some (not all) drivers are tested,Yes,,Yes,,Hand held,,No,,3,,Yes,Yes,Drivers and Passengers,Yes,Yes,Yes,,,"Yes, national",,100,,Yes (10 y),3,,Yes,Yes,"Yes, national",,100,100,,3,,Yes,Yes,135 cm,Yes,,,"Yes, national",,1.0,Yes,Yes,Yes,Yes,Yes,No,UP,NO CHANGE,DECREASE,DOWN,DOWN,NO CHANGE,ADVANCEMENT,UP,,,,,,CHANGE,CHANGE,NO CHANGE,,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,199.0,174.0,224.0,3.9,2010,2016,145.0,127.0,164.0,2.5
Slovakia,5447622,High income,European Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,226.0,2021,,,50.2,8.7,29.1,7.6,4.4,346.0,324.0,369.0,2021,6.4,,77,,77,,77,,77,,,,18158.0,2022.0,NP,55,,No,,,,,,,,,,,,Yes,,66,,,Yes,55,66,,Yes,55,66,Yes,55,66,Yes,55,66,Yes,55,66,,No,Yes,50.0,2030.0,50,2030,,,77,Yes,55,66.0,,True,7,Yes,,2,,Yes,50.0,90.0,130.0,No,No,,Manual,3,,,Yes,0.0,0.0,National,,Yes,"Yes, all drivers are tested",Yes,,Yes,,Hand held,,,,2,,Yes,Yes,Drivers and Passengers,Yes,Yes,No,55,66,,,,,Yes (12 y),3,,Yes,Yes,"Yes, national",,,,,3,,Yes,Yes,150 cm,Yes,55,66,"Yes, national",,1.0,,,Yes,,Yes,Yes,NO CHANGE,NO CHANGE,DECREASE,DOWN,DOWN,,,,,,,,,,NO CHANGE,CHANGE,CHANGE,,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,INCREASE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,UP,2010,2016,486.0,457.0,515.0,9.0,2010,2016,338.0,320.0,356.0,6.2
Slovenia,2119410,High income,European Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,114.0,2021,81.6,18.4,43.8,30.7,13.2,8.8,3.5,122.0,114.0,130.0,2021,5.8,,77,Yes,,No,,,77,"National, multiple numbers",,,19881.0,2021.0,Yes,55,Yes,Yes,,Yes,,No,1652951.0,77991.09186047061,1202575.0,136708.0,123658.0,2638.0,178663,Yes,,66,2021.0,Yes,Yes,55,66,,Yes,55,66,Yes,55,66,Yes,55,66,Yes,55,66,Yes,"Yes, national",Yes,50.0,2022.0,50,2022,"Yes, partially funded",Yes,,Yes,55,66.0,,True,7,Yes,"Yes, national",2,,Yes,50.0,90.0,130.0,No,No,,Manual,3,,,Yes,0.05,0.0,National,,Yes,Some (not all) drivers are tested,Yes,,Yes,,Hand held,,National,,3,,Yes,Yes,Drivers and Passengers,Yes,Yes,Yes,55,66,"Yes, national",,100,100,Yes (12 y),3,,Yes,Yes,"Yes, national",2022,94.8,95.6,78.1,2,,Yes,Yes,3 y / 140 cm,No,55,66,"Yes, national",2022,1.0,Partially,Yes,Yes,Yes,Yes,No,UP,NO CHANGE,DECREASE,DOWN,DOWN,CHANGE,NO CHANGE,UP,INCREASE,INCREASE,INCREASE,INCREASE,INCREASE,CHANGE,CHANGE,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,ADVANCEMENT,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,UP,2010,2016,146.0,139.0,153.0,7.1,2010,2016,134.0,127.0,141.0,6.4
Somalia,17065581,Low income,Eastern Mediterranean Region,,,2023,2015.0,2018.0,,2023,70.0,2021,,,,,,,,3440.0,2811.0,4068.0,2021,20.2,No,,No,,No,,No,,No,,,2860.0,2019.0,No,,No,No,,,,No,131523.0,770.6916043467843,121523.0,,10000.0,0.0,0,No,,,2021.0,No,No,,,,No,,,No,,,No,,,No,,,No,,No,,,,,Not funded,Yes,,No,,,,False,0,No,No,3,,Yes,40.0,,,Yes,,,,1,,33,Yes,,,National,,No,No,Yes,,No,,,,,,1,,No,No,,No,No,No,,,,,,,No,1,,No,,,,,,,1,,No,No,,No,,,,,4.0,No,Yes,No,No,No,No,UP,NO CHANGE,DECREASE,DOWN,DOWN,CHANGE,NO CHANGE,UP,,,,,,CHANGE,,NO CHANGE,,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,,NO CHANGE,NO CHANGE,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,ADVANCEMENT,NO CHANGE,2010,2016,3575.0,2869.0,4280.0,29.7,2010,2016,4021.0,3261.0,4781.0,28.1
